Origin ZIP,Origin Neighborhood,Destination ZIP,Destination Neighborhood,Mode,Distance (mi),Duration (min)
11224,Coney Island,11232,"Sunset Park, Industry City",driving,8.9,21
11224,Coney Island,11232,"Sunset Park, Industry City",bicycling,8.7,44
11224,Coney Island,11233,"Bedford-Stuyvesant, Ocean Hill",driving,13.5,39
11224,Coney Island,11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,11.0,64
11224,Coney Island,11234,"Marine Park, Mill Basin",driving,11.1,19
11224,Coney Island,11234,"Marine Park, Mill Basin",bicycling,6.0,31
11224,Coney Island,11235,"Brighton Beach, Manhattan Beach",driving,4.2,13
11224,Coney Island,11235,"Brighton Beach, Manhattan Beach",bicycling,3.5,19
11224,Coney Island,11236,"Canarsie, Bergen Beach",driving,9.2,18
11224,Coney Island,11236,"Canarsie, Bergen Beach",bicycling,9.3,49
11224,Coney Island,11238,"Prospect Heights, Clinton Hill",driving,13.2,35
11224,Coney Island,11238,"Prospect Heights, Clinton Hill",bicycling,9.4,54
11224,Coney Island,11239,Starrett City,driving,10.8,20
11224,Coney Island,11239,Starrett City,bicycling,10.9,56
11225,"Prospect Lefferts Gardens, Wingate",11201,"Brooklyn Heights, DUMBO",driving,6.2,28
11225,"Prospect Lefferts Gardens, Wingate",11201,"Brooklyn Heights, DUMBO",bicycling,3.7,22
11225,"Prospect Lefferts Gardens, Wingate",11203,"East Flatbush, Erasmus",driving,2.2,15
11225,"Prospect Lefferts Gardens, Wingate",11203,"East Flatbush, Erasmus",bicycling,2.2,13
11225,"Prospect Lefferts Gardens, Wingate",11204,"Bensonhurst, Mapleton",driving,4.8,26
11225,"Prospect Lefferts Gardens, Wingate",11204,"Bensonhurst, Mapleton",bicycling,4.7,27
11225,"Prospect Lefferts Gardens, Wingate",11205,"Fort Greene, Clinton Hill",driving,2.1,12
11225,"Prospect Lefferts Gardens, Wingate",11205,"Fort Greene, Clinton Hill",bicycling,2.1,14
11225,"Prospect Lefferts Gardens, Wingate",11206,"Williamsburg, Bushwick",driving,3.5,21
11225,"Prospect Lefferts Gardens, Wingate",11206,"Williamsburg, Bushwick",bicycling,3.5,22
11225,"Prospect Lefferts Gardens, Wingate",11207,"East New York, Cypress Hills",driving,4.6,23
11225,"Prospect Lefferts Gardens, Wingate",11207,"East New York, Cypress Hills",bicycling,4.2,24
11225,"Prospect Lefferts Gardens, Wingate",11208,"Cypress Hills, East New York",driving,5.3,27
11225,"Prospect Lefferts Gardens, Wingate",11208,"Cypress Hills, East New York",bicycling,4.9,27
11225,"Prospect Lefferts Gardens, Wingate",11209,Bay Ridge,driving,8.0,28
11225,"Prospect Lefferts Gardens, Wingate",11209,Bay Ridge,bicycling,7.0,40
11225,"Prospect Lefferts Gardens, Wingate",11210,"Flatbush, Midwood",driving,3.0,20
11225,"Prospect Lefferts Gardens, Wingate",11210,"Flatbush, Midwood",bicycling,3.4,21
11225,"Prospect Lefferts Gardens, Wingate",11211,Williamsburg,driving,3.6,19
11225,"Prospect Lefferts Gardens, Wingate",11211,Williamsburg,bicycling,3.2,21
11225,"Prospect Lefferts Gardens, Wingate",11212,Brownsville,driving,2.8,16
11225,"Prospect Lefferts Gardens, Wingate",11212,Brownsville,bicycling,2.8,17
11225,"Prospect Lefferts Gardens, Wingate",11213,Crown Heights,driving,1.5,9
11225,"Prospect Lefferts Gardens, Wingate",11213,Crown Heights,bicycling,1.5,10
11225,"Prospect Lefferts Gardens, Wingate",11214,"Bensonhurst, Bath Beach",driving,5.8,33
11225,"Prospect Lefferts Gardens, Wingate",11214,"Bensonhurst, Bath Beach",bicycling,5.7,32
11225,"Prospect Lefferts Gardens, Wingate",11215,"Park Slope, Gowanus",driving,2.4,13
11225,"Prospect Lefferts Gardens, Wingate",11215,"Park Slope, Gowanus",bicycling,2.3,15
11225,"Prospect Lefferts Gardens, Wingate",11216,"Bedford-Stuyvesant, Crown Heights",driving,1.6,11
11225,"Prospect Lefferts Gardens, Wingate",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,1.4,11
11225,"Prospect Lefferts Gardens, Wingate",11217,"Park Slope, Boerum Hill",driving,2.2,14
11225,"Prospect Lefferts Gardens, Wingate",11217,"Park Slope, Boerum Hill",bicycling,2.3,14
11225,"Prospect Lefferts Gardens, Wingate",11218,"Windsor Terrace, Kensington",driving,2.1,15
11225,"Prospect Lefferts Gardens, Wingate",11218,"Windsor Terrace, Kensington",bicycling,2.2,14
11225,"Prospect Lefferts Gardens, Wingate",11219,Borough Park,driving,3.8,24
11225,"Prospect Lefferts Gardens, Wingate",11219,Borough Park,bicycling,3.8,23
11225,"Prospect Lefferts Gardens, Wingate",11220,"Sunset Park, Greenwood",driving,6.5,24
11225,"Prospect Lefferts Gardens, Wingate",11220,"Sunset Park, Greenwood",bicycling,4.9,29
11225,"Prospect Lefferts Gardens, Wingate",11221,"Bedford-Stuyvesant, Bushwick",driving,3.4,21
11225,"Prospect Lefferts Gardens, Wingate",11221,"Bedford-Stuyvesant, Bushwick",bicycling,3.1,19
11225,"Prospect Lefferts Gardens, Wingate",11222,Greenpoint,driving,5.5,26
11225,"Prospect Lefferts Gardens, Wingate",11222,Greenpoint,bicycling,5.1,31
11225,"Prospect Lefferts Gardens, Wingate",11223,"Gravesend, Homecrest",driving,6.0,31
11225,"Prospect Lefferts Gardens, Wingate",11223,"Gravesend, Homecrest",bicycling,6.1,35
11225,"Prospect Lefferts Gardens, Wingate",11224,Coney Island,driving,12.7,34
11225,"Prospect Lefferts Gardens, Wingate",11224,Coney Island,bicycling,8.1,47
11225,"Prospect Lefferts Gardens, Wingate",11226,Flatbush,driving,1.5,12
11225,"Prospect Lefferts Gardens, Wingate",11226,Flatbush,bicycling,1.5,9
11225,"Prospect Lefferts Gardens, Wingate",11228,Dyker Heights,driving,7.9,26
11225,"Prospect Lefferts Gardens, Wingate",11228,Dyker Heights,bicycling,6.0,34
11225,"Prospect Lefferts Gardens, Wingate",11229,"Sheepshead Bay, Madison",driving,4.9,27
11225,"Prospect Lefferts Gardens, Wingate",11229,"Sheepshead Bay, Madison",bicycling,4.9,29
11225,"Prospect Lefferts Gardens, Wingate",11230,Midwood,driving,4.1,24
11225,"Prospect Lefferts Gardens, Wingate",11230,Midwood,bicycling,4.6,26
11225,"Prospect Lefferts Gardens, Wingate",11231,"Carroll Gardens, Red Hook",driving,4.8,22
11225,"Prospect Lefferts Gardens, Wingate",11231,"Carroll Gardens, Red Hook",bicycling,4.0,24
11225,"Prospect Lefferts Gardens, Wingate",11232,"Sunset Park, Industry City",driving,4.7,20
11225,"Prospect Lefferts Gardens, Wingate",11232,"Sunset Park, Industry City",bicycling,4.1,25
11225,"Prospect Lefferts Gardens, Wingate",11233,"Bedford-Stuyvesant, Ocean Hill",driving,3.0,18
11225,"Prospect Lefferts Gardens, Wingate",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,3.0,17
11225,"Prospect Lefferts Gardens, Wingate",11234,"Marine Park, Mill Basin",driving,8.1,32
11225,"Prospect Lefferts Gardens, Wingate",11234,"Marine Park, Mill Basin",bicycling,8.8,46
11225,"Prospect Lefferts Gardens, Wingate",11235,"Brighton Beach, Manhattan Beach",driving,5.8,31
11225,"Prospect Lefferts Gardens, Wingate",11235,"Brighton Beach, Manhattan Beach",bicycling,5.8,35
11225,"Prospect Lefferts Gardens, Wingate",11236,"Canarsie, Bergen Beach",driving,5.3,26
11225,"Prospect Lefferts Gardens, Wingate",11236,"Canarsie, Bergen Beach",bicycling,4.9,28
11225,"Prospect Lefferts Gardens, Wingate",11238,"Prospect Heights, Clinton Hill",driving,1.5,10
11225,"Prospect Lefferts Gardens, Wingate",11238,"Prospect Heights, Clinton Hill",bicycling,1.5,9
11225,"Prospect Lefferts Gardens, Wingate",11239,Starrett City,driving,5.9,29
11225,"Prospect Lefferts Gardens, Wingate",11239,Starrett City,bicycling,6.0,33
11226,Flatbush,11201,"Brooklyn Heights, DUMBO",driving,9.8,30
11226,Flatbush,11201,"Brooklyn Heights, DUMBO",bicycling,5.0,31
11226,Flatbush,11203,"East Flatbush, Erasmus",driving,1.4,11
11226,Flatbush,11203,"East Flatbush, Erasmus",bicycling,1.4,8
11226,Flatbush,11204,"Bensonhurst, Mapleton",driving,3.4,20
11226,Flatbush,11204,"Bensonhurst, Mapleton",bicycling,3.6,21
11226,Flatbush,11205,"Fort Greene, Clinton Hill",driving,3.5,20
11226,Flatbush,11205,"Fort Greene, Clinton Hill",bicycling,3.5,22
11226,Flatbush,11206,"Williamsburg, Bushwick",driving,4.8,29
11226,Flatbush,11206,"Williamsburg, Bushwick",bicycling,4.9,31
11226,Flatbush,11207,"East New York, Cypress Hills",driving,4.4,26
11226,Flatbush,11207,"East New York, Cypress Hills",bicycling,4.5,26
11226,Flatbush,11208,"Cypress Hills, East New York",driving,5.8,33
11226,Flatbush,11208,"Cypress Hills, East New York",bicycling,6.0,33
11226,Flatbush,11209,Bay Ridge,driving,8.0,27
11226,Flatbush,11209,Bay Ridge,bicycling,6.1,38
11226,Flatbush,11210,"Flatbush, Midwood",driving,1.8,11
11226,Flatbush,11210,"Flatbush, Midwood",bicycling,2.2,14
11226,Flatbush,11211,Williamsburg,driving,4.9,26
11226,Flatbush,11211,Williamsburg,bicycling,4.6,30
11226,Flatbush,11212,Brownsville,driving,3.5,20
11226,Flatbush,11212,Brownsville,bicycling,3.7,21
11226,Flatbush,11213,Crown Heights,driving,2.8,16
11226,Flatbush,11213,Crown Heights,bicycling,2.9,18
11226,Flatbush,11214,"Bensonhurst, Bath Beach",driving,4.5,27
11226,Flatbush,11214,"Bensonhurst, Bath Beach",bicycling,4.7,27
11226,Flatbush,11215,"Park Slope, Gowanus",driving,3.4,17
11226,Flatbush,11215,"Park Slope, Gowanus",bicycling,3.4,21
11226,Flatbush,11216,"Bedford-Stuyvesant, Crown Heights",driving,3.0,18
11226,Flatbush,11216,"Bedford-Stuyvesant, Crown Heights",bicycling,2.7,19
11226,Flatbush,11217,"Park Slope, Boerum Hill",driving,3.2,21
11226,Flatbush,11217,"Park Slope, Boerum Hill",bicycling,3.5,22
11226,Flatbush,11218,"Windsor Terrace, Kensington",driving,1.9,13
11226,Flatbush,11218,"Windsor Terrace, Kensington",bicycling,2.2,15
11226,Flatbush,11219,Borough Park,driving,2.9,23
11226,Flatbush,11219,Borough Park,bicycling,3.1,19
11226,Flatbush,11220,"Sunset Park, Greenwood",driving,6.5,23
11226,Flatbush,11220,"Sunset Park, Greenwood",bicycling,4.3,28
11226,Flatbush,11221,"Bedford-Stuyvesant, Bushwick",driving,4.8,28
11226,Flatbush,11221,"Bedford-Stuyvesant, Bushwick",bicycling,4.4,28
11226,Flatbush,11222,Greenpoint,driving,6.8,33
11226,Flatbush,11222,Greenpoint,bicycling,6.4,39
11226,Flatbush,11223,"Gravesend, Homecrest",driving,4.6,25
11226,Flatbush,11223,"Gravesend, Homecrest",bicycling,5.1,30
11226,Flatbush,11224,Coney Island,driving,6.6,33
11226,Flatbush,11224,Coney Island,bicycling,7.0,42
11226,Flatbush,11225,"Prospect Lefferts Gardens, Wingate",driving,1.6,10
11226,Flatbush,11225,"Prospect Lefferts Gardens, Wingate",bicycling,1.4,9
11226,Flatbush,11228,Dyker Heights,driving,8.0,25
11226,Flatbush,11228,Dyker Heights,bicycling,5.5,32
11226,Flatbush,11229,"Sheepshead Bay, Madison",driving,3.7,18
11226,Flatbush,11229,"Sheepshead Bay, Madison",bicycling,3.7,22
11226,Flatbush,11230,Midwood,driving,2.9,17
11226,Flatbush,11230,Midwood,bicycling,3.5,21
11226,Flatbush,11231,"Carroll Gardens, Red Hook",driving,4.9,20
11226,Flatbush,11231,"Carroll Gardens, Red Hook",bicycling,5.1,30
11226,Flatbush,11232,"Sunset Park, Industry City",driving,4.8,19
11226,Flatbush,11232,"Sunset Park, Industry City",bicycling,3.8,24
11226,Flatbush,11233,"Bedford-Stuyvesant, Ocean Hill",driving,4.2,25
11226,Flatbush,11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,4.3,26
11226,Flatbush,11234,"Marine Park, Mill Basin",driving,7.4,29
11226,Flatbush,11234,"Marine Park, Mill Basin",bicycling,7.6,40
11226,Flatbush,11235,"Brighton Beach, Manhattan Beach",driving,4.6,22
11226,Flatbush,11235,"Brighton Beach, Manhattan Beach",bicycling,4.6,28
11226,Flatbush,11236,"Canarsie, Bergen Beach",driving,4.4,24
11226,Flatbush,11236,"Canarsie, Bergen Beach",bicycling,4.4,25
11226,Flatbush,11238,"Prospect Heights, Clinton Hill",driving,2.8,18
11226,Flatbush,11238,"Prospect Heights, Clinton Hill",bicycling,2.9,17
11226,Flatbush,11239,Starrett City,driving,5.3,29
11226,Flatbush,11239,Starrett City,bicycling,5.6,31
11228,Dyker Heights,11201,"Brooklyn Heights, DUMBO",driving,10.9,25
11228,Dyker Heights,11201,"Brooklyn Heights, DUMBO",bicycling,7.9,44
11228,Dyker Heights,11203,"East Flatbush, Erasmus",driving,8.7,30
11228,Dyker Heights,11203,"East Flatbush, Erasmus",bicycling,7.0,42
11228,Dyker Heights,11204,"Bensonhurst, Mapleton",driving,2.4,12
11228,Dyker Heights,11204,"Bensonhurst, Mapleton",bicycling,3.1,18
11228,Dyker Heights,11205,"Fort Greene, Clinton Hill",driving,9.6,28
11228,Dyker Heights,11205,"Fort Greene, Clinton Hill",bicycling,8.4,48
11228,Dyker Heights,11206,"Williamsburg, Bushwick",driving,11.3,33
11228,Dyker Heights,11206,"Williamsburg, Bushwick",bicycling,9.9,57
11228,Dyker Heights,11207,"East New York, Cypress Hills",driving,13.9,30
11228,Dyker Heights,11207,"East New York, Cypress Hills",bicycling,9.9,55
11228,Dyker Heights,11208,"Cypress Hills, East New York",driving,14.8,30
11228,Dyker Heights,11208,"Cypress Hills, East New York",bicycling,10.6,59
11228,Dyker Heights,11209,Bay Ridge,driving,1.3,8
11228,Dyker Heights,11209,Bay Ridge,bicycling,1.7,12
11228,Dyker Heights,11210,"Flatbush, Midwood",driving,5.2,29
11228,Dyker Heights,11210,"Flatbush, Midwood",bicycling,6.2,36
11228,Dyker Heights,11211,Williamsburg,driving,9.9,24
11228,Dyker Heights,11211,Williamsburg,bicycling,9.6,56
11228,Dyker Heights,11212,Brownsville,driving,14.3,35
11228,Dyker Heights,11212,Brownsville,bicycling,8.3,48
11228,Dyker Heights,11213,Crown Heights,driving,9.2,30
11228,Dyker Heights,11213,Crown Heights,bicycling,7.5,44
11228,Dyker Heights,11214,"Bensonhurst, Bath Beach",driving,1.1,7
11228,Dyker Heights,11214,"Bensonhurst, Bath Beach",bicycling,2.0,11
11228,Dyker Heights,11215,"Park Slope, Gowanus",driving,6.8,17
11228,Dyker Heights,11215,"Park Slope, Gowanus",bicycling,5.8,33
11228,Dyker Heights,11216,"Bedford-Stuyvesant, Crown Heights",driving,9.5,32
11228,Dyker Heights,11216,"Bedford-Stuyvesant, Crown Heights",bicycling,8.1,47
11228,Dyker Heights,11217,"Park Slope, Boerum Hill",driving,6.0,23
11228,Dyker Heights,11217,"Park Slope, Boerum Hill",bicycling,6.5,36
11228,Dyker Heights,11218,"Windsor Terrace, Kensington",driving,6.1,13
11228,Dyker Heights,11218,"Windsor Terrace, Kensington",bicycling,3.9,23
11228,Dyker Heights,11219,Borough Park,driving,1.8,11
11228,Dyker Heights,11219,Borough Park,bicycling,2.6,15
11228,Dyker Heights,11220,"Sunset Park, Greenwood",driving,2.7,8
11228,Dyker Heights,11220,"Sunset Park, Greenwood",bicycling,2.8,17
11228,Dyker Heights,11221,"Bedford-Stuyvesant, Bushwick",driving,11.4,40
11228,Dyker Heights,11221,"Bedford-Stuyvesant, Bushwick",bicycling,9.4,54
11228,Dyker Heights,11222,Greenpoint,driving,11.7,31
11228,Dyker Heights,11222,Greenpoint,bicycling,11.2,64
11228,Dyker Heights,11223,"Gravesend, Homecrest",driving,2.7,16
11228,Dyker Heights,11223,"Gravesend, Homecrest",bicycling,3.5,20
11228,Dyker Heights,11224,Coney Island,driving,4.1,13
11228,Dyker Heights,11224,Coney Island,bicycling,4.8,28
11228,Dyker Heights,11225,"Prospect Lefferts Gardens, Wingate",driving,8.1,27
11228,Dyker Heights,11225,"Prospect Lefferts Gardens, Wingate",bicycling,6.0,35
11228,Dyker Heights,11226,Flatbush,driving,7.9,24
11228,Dyker Heights,11226,Flatbush,bicycling,5.6,33
11228,Dyker Heights,11229,"Sheepshead Bay, Madison",driving,6.8,20
11228,Dyker Heights,11229,"Sheepshead Bay, Madison",bicycling,5.4,31
11228,Dyker Heights,11230,Midwood,driving,3.8,20
11228,Dyker Heights,11230,Midwood,bicycling,4.6,28
11228,Dyker Heights,11231,"Carroll Gardens, Red Hook",driving,6.3,15
11228,Dyker Heights,11231,"Carroll Gardens, Red Hook",bicycling,6.9,39
11228,Dyker Heights,11232,"Sunset Park, Industry City",driving,3.6,12
11228,Dyker Heights,11232,"Sunset Park, Industry City",bicycling,4.5,27
11228,Dyker Heights,11233,"Bedford-Stuyvesant, Ocean Hill",driving,10.7,38
11228,Dyker Heights,11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,9.6,54
11228,Dyker Heights,11234,"Marine Park, Mill Basin",driving,13.7,22
11228,Dyker Heights,11234,"Marine Park, Mill Basin",bicycling,9.4,52
11228,Dyker Heights,11235,"Brighton Beach, Manhattan Beach",driving,6.8,15
11228,Dyker Heights,11235,"Brighton Beach, Manhattan Beach",bicycling,6.6,38
11228,Dyker Heights,11236,"Canarsie, Bergen Beach",driving,11.8,21
11228,Dyker Heights,11236,"Canarsie, Bergen Beach",bicycling,9.4,55
11228,Dyker Heights,11238,"Prospect Heights, Clinton Hill",driving,8.3,26
11228,Dyker Heights,11238,"Prospect Heights, Clinton Hill",bicycling,7.2,41
11228,Dyker Heights,11239,Starrett City,driving,13.4,22
11228,Dyker Heights,11239,Starrett City,bicycling,11.7,65
11229,"Sheepshead Bay, Madison",11201,"Brooklyn Heights, DUMBO",driving,18.2,39
11229,"Sheepshead Bay, Madison",11201,"Brooklyn Heights, DUMBO",bicycling,8.4,51
11229,"Sheepshead Bay, Madison",11203,"East Flatbush, Erasmus",driving,4.4,23
11229,"Sheepshead Bay, Madison",11203,"East Flatbush, Erasmus",bicycling,4.9,30
11229,"Sheepshead Bay, Madison",11204,"Bensonhurst, Mapleton",driving,3.5,20
11229,"Sheepshead Bay, Madison",11204,"Bensonhurst, Mapleton",bicycling,3.5,22
11229,"Sheepshead Bay, Madison",11205,"Fort Greene, Clinton Hill",driving,6.9,36
11229,"Sheepshead Bay, Madison",11205,"Fort Greene, Clinton Hill",bicycling,6.9,43
11229,"Sheepshead Bay, Madison",11206,"Williamsburg, Bushwick",driving,8.3,45
11229,"Sheepshead Bay, Madison",11206,"Williamsburg, Bushwick",bicycling,8.3,51
11229,"Sheepshead Bay, Madison",11207,"East New York, Cypress Hills",driving,9.2,25
11229,"Sheepshead Bay, Madison",11207,"East New York, Cypress Hills",bicycling,9.8,52
11229,"Sheepshead Bay, Madison",11208,"Cypress Hills, East New York",driving,10.2,26
11229,"Sheepshead Bay, Madison",11208,"Cypress Hills, East New York",bicycling,11.0,57
11229,"Sheepshead Bay, Madison",11209,Bay Ridge,driving,7.4,22
11229,"Sheepshead Bay, Madison",11209,Bay Ridge,bicycling,6.6,40
11229,"Sheepshead Bay, Madison",11210,"Flatbush, Midwood",driving,2.6,13
11229,"Sheepshead Bay, Madison",11210,"Flatbush, Midwood",bicycling,2.6,16
11229,"Sheepshead Bay, Madison",11211,Williamsburg,driving,17.1,38
11229,"Sheepshead Bay, Madison",11211,Williamsburg,bicycling,8.0,50
11229,"Sheepshead Bay, Madison",11212,Brownsville,driving,5.4,27
11229,"Sheepshead Bay, Madison",11212,Brownsville,bicycling,7.0,42
11229,"Sheepshead Bay, Madison",11213,Crown Heights,driving,6.2,32
11229,"Sheepshead Bay, Madison",11213,Crown Heights,bicycling,6.2,39
11229,"Sheepshead Bay, Madison",11214,"Bensonhurst, Bath Beach",driving,5.0,18
11229,"Sheepshead Bay, Madison",11214,"Bensonhurst, Bath Beach",bicycling,3.5,20
11229,"Sheepshead Bay, Madison",11215,"Park Slope, Gowanus",driving,6.5,29
11229,"Sheepshead Bay, Madison",11215,"Park Slope, Gowanus",bicycling,6.7,40
11229,"Sheepshead Bay, Madison",11216,"Bedford-Stuyvesant, Crown Heights",driving,6.4,34
11229,"Sheepshead Bay, Madison",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,6.1,39
11229,"Sheepshead Bay, Madison",11217,"Park Slope, Boerum Hill",driving,7.7,35
11229,"Sheepshead Bay, Madison",11217,"Park Slope, Boerum Hill",bicycling,6.9,41
11229,"Sheepshead Bay, Madison",11218,"Windsor Terrace, Kensington",driving,5.1,26
11229,"Sheepshead Bay, Madison",11218,"Windsor Terrace, Kensington",bicycling,5.1,32
11229,"Sheepshead Bay, Madison",11219,Borough Park,driving,4.6,26
11229,"Sheepshead Bay, Madison",11219,Borough Park,bicycling,4.6,30
11229,"Sheepshead Bay, Madison",11220,"Sunset Park, Greenwood",driving,10.1,23
11229,"Sheepshead Bay, Madison",11220,"Sunset Park, Greenwood",bicycling,5.6,37
11229,"Sheepshead Bay, Madison",11221,"Bedford-Stuyvesant, Bushwick",driving,7.5,39
11229,"Sheepshead Bay, Madison",11221,"Bedford-Stuyvesant, Bushwick",bicycling,7.8,48
11229,"Sheepshead Bay, Madison",11222,Greenpoint,driving,19.0,45
11229,"Sheepshead Bay, Madison",11222,Greenpoint,bicycling,9.8,60
11229,"Sheepshead Bay, Madison",11223,"Gravesend, Homecrest",driving,2.1,13
11229,"Sheepshead Bay, Madison",11223,"Gravesend, Homecrest",bicycling,2.1,13
11229,"Sheepshead Bay, Madison",11224,Coney Island,driving,4.1,16
11229,"Sheepshead Bay, Madison",11224,Coney Island,bicycling,3.5,21
11229,"Sheepshead Bay, Madison",11225,"Prospect Lefferts Gardens, Wingate",driving,5.0,26
11229,"Sheepshead Bay, Madison",11225,"Prospect Lefferts Gardens, Wingate",bicycling,4.8,29
11229,"Sheepshead Bay, Madison",11226,Flatbush,driving,3.7,19
11229,"Sheepshead Bay, Madison",11226,Flatbush,bicycling,3.5,22
11229,"Sheepshead Bay, Madison",11228,Dyker Heights,driving,6.4,19
11229,"Sheepshead Bay, Madison",11228,Dyker Heights,bicycling,6.8,37
11229,"Sheepshead Bay, Madison",11230,Midwood,driving,2.4,14
11229,"Sheepshead Bay, Madison",11230,Midwood,bicycling,2.4,15
11229,"Sheepshead Bay, Madison",11231,"Carroll Gardens, Red Hook",driving,13.5,29
11229,"Sheepshead Bay, Madison",11231,"Carroll Gardens, Red Hook",bicycling,8.4,49
11229,"Sheepshead Bay, Madison",11232,"Sunset Park, Industry City",driving,11.2,26
11229,"Sheepshead Bay, Madison",11232,"Sunset Park, Industry City",bicycling,6.7,42
11229,"Sheepshead Bay, Madison",11233,"Bedford-Stuyvesant, Ocean Hill",driving,6.4,34
11229,"Sheepshead Bay, Madison",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,7.7,46
